date,No. of days,txVolume,txCount,marketcap,exchangeVolume,generatedCoins,fees,Bitcoin Google Trends,Price,GDPC1
10/26/2017,1643,9642923715,315230,95685100000,1905040000,2312.5,141.9753754,40,5905,191
10/27/2017,1644,8783279852,265647,98225400000,1710130000,2250,112.6505176,40,5781,191
10/28/2017,1645,9537109934,246588,96369600000,1403920000,1300,166.66746,40,5753,191
10/29/2017,1646,7405814092,206981,95819800000,2859040000,1062.5,175.0382808,53,6154,191
10/30/2017,1647,9047503567,333871,1.02E+11,1772150000,1925,278.857125,53,6131,191
10/31/2017,1648,10621478741,315930,1.02E+11,2311380000,1837.5,263.5909742,53,6468,191
11/1/2017,1649,11324214711,277397,1.07E+11,2870320000,1725,231.8949993,53,6767,191
11/2/2017,1650,13243363618,351373,1.13E+11,4653770000,1950,296.9376042,53,7079,191
11/3/2017,1651,14035480475,341324,1.18E+11,3369860000,1875,277.5907948,53,7208,191
11/4/2017,1652,11593287701,277479,1.19E+11,2483800000,1487.5,271.7738527,53,7380,191
11/5/2017,1653,8349630481,293991,1.23E+11,2380410000,1625,273.249729,56,7407,191
11/6/2017,1654,7498464651,251587,1.23E+11,3111900000,1762.5,197.6563993,56,7023,191
11/7/2017,1655,10002734351,270896,1.17E+11,2326340000,1662.5,240.3378973,56,7144,191
11/8/2017,1656,14006580062,335480,1.19E+11,4602200000,1950,294.127314,56,7460,191
11/9/2017,1657,13619210125,301202,1.24E+11,3226250000,1800,262.1693912,56,7144,191
11/10/2017,1658,12899189225,341128,1.20E+11,5208250000,1912.5,361.32994,56,6618,191
11/11/2017,1659,13222233104,271625,1.10E+11,4908680000,1500,319.9729572,56,6358,191
11/12/2017,1660,8621140471,194554,1.05E+11,8957350000,1000,317.0579268,60,5950,191
11/13/2017,1661,12068304535,185886,99029000000,6263250000,1000,583.6104671,60,6559,191
11/14/2017,1662,27620328270,309159,1.09E+11,3197110000,1750,783.3862644,60,6636,191
11/15/2017,1663,26180791630,271867,1.11E+11,4200880000,1600,615.0868792,60,7316,191
11/16/2017,1664,23317338089,321636,1.22E+11,5123810000,1900,603.509962,60,7872,191
11/17/2017,1665,27137798567,310244,1.31E+11,4651670000,1900,502.6402592,60,7709,191
11/18/2017,1666,27055793104,306450,1.28E+11,3667190000,2087.5,401.1664327,60,7790,191
11/19/2017,1667,20378567171,270738,1.30E+11,3149320000,1700,289.9883924,54,8036,191
11/20/2017,1668,22635400830,264695,1.34E+11,3488450000,2000,247.4435441,54,8201,191
11/21/2017,1669,24037964460,336029,1.37E+11,4277610000,2187.5,329.0181743,54,8071,191
11/22/2017,1670,24653039504,370918,1.35E+11,3633530000,2162.5,310.2965518,54,8254,191
11/23/2017,1671,20249607625,311885,1.37E+11,4225180000,1850,256.4031823,54,8039,191
11/24/2017,1672,22184692974,352050,1.35E+11,5058610000,1962.5,265.9195691,54,8254,191
11/25/2017,1673,19742639906,305586,1.38E+11,4342060000,1862.5,233.5364872,54,8791,191
11/26/2017,1674,20450168170,336533,1.47E+11,5475580000,1950,195.6397653,100,9331,191
11/27/2017,1675,16286835918,329524,1.56E+11,5653320000,1912.5,191.2220773,100,9818,191
11/28/2017,1676,19652972622,379086,1.64E+11,6348820000,2125,236.5030831,100,10059,191
11/29/2017,1677,23741032396,365821,1.68E+11,11568800000,1950,245.2309135,100,9889,191
